report_date	report	source_family_id	arxiv_id	primary_identifier	prior_first_public_date	published	updated	primary_category	latest_version	scheduled_announcement_et	schedule_first_public_asia_shanghai	schedule_owner_report_date	datacite_doi	datacite_created	datacite_registered	datacite_owner_report_date	datacite_created_et_month	resolved_owner_report_date	schedule_matches_datacite_owner	identifier_month_matches_owner	reconciliation	withdrawn_keyword_signal	prior_state	prior_review_status	prior_books_disposition	title
2026-06-02	papers/2026/06/02/README.md	SF-ADAPTIVE-AUTO-HARNESS	2606.01770	arXiv:2606.01770v1	2026-06-01	2026-06-01T06:51:14Z	2026-06-03T05:59:44Z	cs.LG	2606.01770v2	2026-06-01T20:00:00-04:00	2026-06-02T08:00:00+08:00	2026-06-02	10.48550/arxiv.2606.01770	2026-06-02T04:23:31Z	2026-06-02T04:23:32Z	2026-06-02	2606	2026-06-02	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	Integrate	Adaptive Auto-Harness: Sustained Self-Improvement for Agentic System Deployment on Open-Ended Task Streams
2026-06-02	papers/2026/06/02/README.md	SF-CONSERVE-CONVERSATION-PLACEMENT	2606.01839	arXiv:2606.01839v1	2026-06-01	2026-06-01T07:51:09Z	2026-06-01T07:51:09Z	cs.DC	2606.01839v1	2026-06-01T20:00:00-04:00	2026-06-02T08:00:00+08:00	2026-06-02	10.48550/arxiv.2606.01839	2026-06-02T04:25:08Z	2026-06-02T04:25:09Z	2026-06-02	2606	2026-06-02	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	Integrate	Observation, Not Prediction: Conversation-Level Disaggregated Scheduling for Agentic Serving
2026-06-02	papers/2026/06/02/README.md	SF-COMPRESSION-UNCERTAINTY	2606.01850	arXiv:2606.01850v1	2026-06-01	2026-06-01T08:00:17Z	2026-06-01T08:00:17Z	cs.AI	2606.01850v1	2026-06-01T20:00:00-04:00	2026-06-02T08:00:00+08:00	2026-06-02	10.48550/arxiv.2606.01850	2026-06-02T04:25:24Z	2026-06-02T04:25:24Z	2026-06-02	2606	2026-06-02	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	Integrate	Does Compression Preserve Uncertainty? A Unified Benchmark for Quantized and Sparse LLMs via Conformal Prediction
2026-06-02	papers/2026/06/02/README.md	SF-ASYNC-INFERENCE-OVERHEADS	2606.01927	arXiv:2606.01927v1	2026-06-01	2026-06-01T08:58:23Z	2026-06-01T08:58:23Z	cs.DC	2606.01927v1	2026-06-01T20:00:00-04:00	2026-06-02T08:00:00+08:00	2026-06-02	10.48550/arxiv.2606.01927	2026-06-02T04:27:13Z	2026-06-02T04:27:14Z	2026-06-02	2606	2026-06-02	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	Integrate	Scaling LLM Inference Beyond Amdahl`s Limits via Eliminating Non-Scalable Overheads
2026-06-02	papers/2026/06/02/README.md	SF-DRIFT-TELBENCH	2606.02060	arXiv:2606.02060v1	2026-06-01	2026-06-01T10:50:26Z	2026-06-02T10:30:22Z	cs.AI	2606.02060v2	2026-06-01T20:00:00-04:00	2026-06-02T08:00:00+08:00	2026-06-02	10.48550/arxiv.2606.02060	2026-06-02T04:30:25Z	2026-06-02T04:30:26Z	2026-06-02	2606	2026-06-02	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	Integrate	Where Do Deep-Research Agents Go Wrong? Span-Level Error Localization in Agent Trajectories
2026-06-02	papers/2026/06/02/README.md	SF-CONSENT-INTEGRITY	2606.02668	arXiv:2606.02668v1	2026-06-01	2026-06-01T11:08:17Z	2026-06-01T11:08:17Z	cs.CR	2606.02668v1	2026-06-01T20:00:00-04:00	2026-06-02T08:00:00+08:00	2026-06-02	10.48550/arxiv.2606.02668	2026-06-03T02:01:22Z	2026-06-03T02:01:23Z	2026-06-03	2606	2026-06-03	no	yes	owner_move_required	no	retained	deep_complete	Integrate	What You Approve Is What Executes: Consent Integrity for Black-Box LLM Agents
2026-06-02	papers/2026/06/02/README.md	SF-DFLARE-DIFFUSION-SPECULATION	2606.02091	arXiv:2606.02091v1	2026-06-01	2026-06-01T11:18:30Z	2026-06-02T02:18:31Z	cs.CL	2606.02091v2	2026-06-01T20:00:00-04:00	2026-06-02T08:00:00+08:00	2026-06-02	10.48550/arxiv.2606.02091	2026-06-02T04:31:09Z	2026-06-02T04:31:10Z	2026-06-02	2606	2026-06-02	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	Integrate	DFlare: Scaling Up Draft Capacity for Block Diffusion Speculative Decoding
2026-06-02	papers/2026/06/02/README.md	SF-STRAGGLER-AWARE-RL-GROUP	2606.02218	arXiv:2606.02218v1	2026-06-01	2026-06-01T13:20:00Z	2026-06-01T13:20:00Z	cs.LG	2606.02218v1	2026-06-01T20:00:00-04:00	2026-06-02T08:00:00+08:00	2026-06-02	10.48550/arxiv.2606.02218	2026-06-02T04:34:07Z	2026-06-02T04:34:08Z	2026-06-02	2606	2026-06-02	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	Integrate	Faster Synchronous On-Policy RL via Straggler-Aware Group Sizing
2026-06-02	papers/2026/06/02/README.md	SF-SECLAW-SPEC-DRIVEN-SECURITY	2606.02302	arXiv:2606.02302v1	2026-06-01	2026-06-01T14:23:42Z	2026-06-01T14:23:42Z	cs.CR	2606.02302v1	2026-06-01T20:00:00-04:00	2026-06-02T08:00:00+08:00	2026-06-02	10.48550/arxiv.2606.02302	2026-06-02T04:36:06Z	2026-06-02T04:36:07Z	2026-06-02	2606	2026-06-02	yes	yes	owner_confirmed_by_datacite	no	retained	standard_complete	No Change — Existing Coverage	SeClaw: Spec-Driven Security Task Synthesis for Evaluating Autonomous Agents
2026-06-02	papers/2026/06/02/README.md	SF-HARNESS1-EXTERNALIZED-STATE	2606.02373	arXiv:2606.02373v1	2026-06-01	2026-06-01T15:21:41Z	2026-06-01T15:21:41Z	cs.AI	2606.02373v1	2026-06-01T20:00:00-04:00	2026-06-02T08:00:00+08:00	2026-06-02	10.48550/arxiv.2606.02373	2026-06-02T04:37:46Z	2026-06-02T04:37:47Z	2026-06-02	2606	2026-06-02	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	No Change — Existing Coverage	Harness-1: Reinforcement Learning for Search Agents with State-Externalizing Harnesses
2026-06-02	papers/2026/06/02/README.md	SF-LLMFI-ERROR-PROPAGATION	2606.02430	arXiv:2606.02430v1	2026-06-01	2026-06-01T16:04:51Z	2026-06-01T16:04:51Z	cs.DC	2606.02430v1	2026-06-01T20:00:00-04:00	2026-06-02T08:00:00+08:00	2026-06-02	10.48550/arxiv.2606.02430	2026-06-02T04:39:11Z	2026-06-02T04:39:12Z	2026-06-02	2606	2026-06-02	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	Integrate	Not All Errors Are Equal: A Systematic Study of Error Propagation in Large Language Model Inference
2026-06-02	papers/2026/06/02/README.md	SF-PEFT-SCALE	2606.02437	arXiv:2606.02437v1	2026-06-01	2026-06-01T16:09:19Z	2026-06-02T09:03:24Z	cs.LG	2606.02437v2	2026-06-01T20:00:00-04:00	2026-06-02T08:00:00+08:00	2026-06-02	10.48550/arxiv.2606.02437	2026-06-02T04:39:21Z	2026-06-02T04:39:22Z	2026-06-02	2606	2026-06-02	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	No Change — Existing Coverage	On the Scaling of PEFT: Towards Million Personal Models of Trillion Parameters
2026-06-02	papers/2026/06/02/README.md	SF-GHOST-TOOL-ISSUE-PRIVACY	2606.02483	arXiv:2606.02483v1	2026-06-01	2026-06-01T16:53:19Z	2026-06-01T16:53:19Z	cs.CR	2606.02483v1	2026-06-01T20:00:00-04:00	2026-06-02T08:00:00+08:00	2026-06-02	10.48550/arxiv.2606.02483	2026-06-02T04:40:25Z	2026-06-02T04:40:26Z	2026-06-02	2606	2026-06-02	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	Integrate	Ghost Tool Calls: Issue-Time Privacy for Speculative Agent Tools
2026-06-02	papers/2026/06/02/README.md	SF-SKILLHARM-LIFECYCLE	2606.02540	arXiv:2606.02540v1	2026-06-01	2026-06-01T17:45:39Z	2026-06-01T17:45:39Z	cs.CL	2606.02540v1	2026-06-01T20:00:00-04:00	2026-06-02T08:00:00+08:00	2026-06-02	10.48550/arxiv.2606.02540	2026-06-02T04:41:45Z	2026-06-02T04:41:46Z	2026-06-02	2606	2026-06-02	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	Integrate	SkillHarm: Lifecycle-Aware Skill-Based Attacks via Automated Construction
2026-06-02	papers/2026/06/02/README.md	SF-COSMOS3-OMNIMODAL	2606.02800	arXiv:2606.02800v1	2026-06-01	2026-06-01T19:12:30Z	2026-06-23T17:33:32Z	cs.CV	2606.02800v4	2026-06-02T20:00:00-04:00	2026-06-03T08:00:00+08:00	2026-06-03	10.48550/arxiv.2606.02800	2026-06-03T02:05:00Z	2026-06-03T02:05:01Z	2026-06-03	2606	2026-06-03	yes	yes	owner_move_required	no	retained	deep_complete	No Change — Existing Coverage	Cosmos 3: Omnimodal World Models for Physical AI
2026-06-02	papers/2026/06/02/README.md	SF-CROWDED-EMBEDDING-EXTERNALITY	2606.28343	arXiv:2606.28343v1	2026-06-01	2026-06-01T20:40:30Z	2026-06-01T20:40:30Z	cs.IR	2606.28343v1	2026-06-02T20:00:00-04:00	2026-06-03T08:00:00+08:00	2026-06-03	10.48550/arxiv.2606.28343	2026-06-30T03:19:53Z	2026-06-30T03:19:54Z	2026-06-30	2606	2026-06-30	no	yes	owner_move_required	no	retained	deep_complete	Integrate	The Crowded Embedding Space: A Mean-Field Mechanism for Emergent Marginalization in Retrieval-Augmented Agents
2026-06-02	papers/2026/06/02/README.md	SF-ECHELON-AGGREGATE-ONLY-ADAPTATION	2606.02958	arXiv:2606.02958v1	2026-06-01	2026-06-01T23:28:29Z	2026-06-01T23:28:29Z	cs.CR	2606.02958v1	2026-06-02T20:00:00-04:00	2026-06-03T08:00:00+08:00	2026-06-03	10.48550/arxiv.2606.02958	2026-06-03T02:10:22Z	2026-06-03T02:10:22Z	2026-06-03	2606	2026-06-03	yes	yes	owner_move_required	no	retained	deep_complete	Integrate	Echelon: Auditable Aggregate-Only Language-Model Adaptation Across Privacy Boundaries
2026-06-02	papers/2026/06/02/README.md	SF-GATEAI-OPERATING-POINT-EVAL	2606.02959	arXiv:2606.02959v1	2026-06-01	2026-06-01T23:29:58Z	2026-06-01T23:29:58Z	cs.LG	2606.02959v1	2026-06-02T20:00:00-04:00	2026-06-03T08:00:00+08:00	2026-06-03	10.48550/arxiv.2606.02959	2026-06-03T02:10:23Z	2026-06-03T02:10:24Z	2026-06-03	2606	2026-06-03	yes	yes	owner_move_required	no	retained	deep_complete	No Change — Existing Coverage	Gate AI: LLM Security Benchmark Evaluation Methodology and Results
2026-06-02	papers/2026/06/02/README.md	SF-KFORGE-CROSS-PLATFORM-KERNEL	2606.02963	arXiv:2606.02963v1	2026-06-01	2026-06-01T23:48:55Z	2026-06-01T23:48:55Z	cs.LG	2606.02963v1	2026-06-02T20:00:00-04:00	2026-06-03T08:00:00+08:00	2026-06-03	10.48550/arxiv.2606.02963	2026-06-03T02:10:28Z	2026-06-03T02:10:29Z	2026-06-03	2606	2026-06-03	yes	yes	owner_move_required	no	retained	deep_complete	No Change — Existing Coverage	KForge: LLM-Driven Cross-Platform Kernel Generation for AI Accelerators
2026-06-02	papers/2026/06/02/README.md	SF-ASYMCACHE-MULTI-SEGMENT	2606.02964	arXiv:2606.02964v1	2026-06-01	2026-06-01T23:51:37Z	2026-06-01T23:51:37Z	cs.AR	2606.02964v1	2026-06-02T20:00:00-04:00	2026-06-03T08:00:00+08:00	2026-06-03	10.48550/arxiv.2606.02964	2026-06-03T02:10:30Z	2026-06-03T02:10:31Z	2026-06-03	2606	2026-06-03	yes	yes	owner_move_required	no	retained	deep_complete	No Change — Existing Coverage	Multi-Segment Attention: Enabling Efficient KV-Cache Management for Faster Large Language Model Serving
2026-06-02	papers/2026/06/02/README.md	SF-DRIFTSCHED-TOKEN-DRIFT	2606.02982	arXiv:2606.02982v1	2026-06-01	2026-06-02T00:39:31Z	2026-06-19T15:23:40Z	cs.PF	2606.02982v2	2026-06-02T20:00:00-04:00	2026-06-03T08:00:00+08:00	2026-06-03	10.48550/arxiv.2606.02982	2026-06-03T02:11:10Z	2026-06-03T02:11:12Z	2026-06-03	2606	2026-06-03	yes	yes	owner_move_required	no	retained	deep_complete	Integrate	DriftSched: Adaptive QoS-Aware Scheduling under Runtime Token Drift for Multi-Tenant GPU Inference
2026-06-03	papers/2026/06/03/README.md	SF-FOLD-ONLINE-DEDUP	2606.03001	arXiv:2606.03001v1	2026-06-02	2026-06-02T01:16:26Z	2026-06-11T15:51:58Z	cs.DC	2606.03001v2	2026-06-02T20:00:00-04:00	2026-06-03T08:00:00+08:00	2026-06-03	10.48550/arxiv.2606.03001	2026-06-03T02:11:40Z	2026-06-03T02:11:41Z	2026-06-03	2606	2026-06-03	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	Integrate	FOLD: Fuzzy Online Deduplication for Very Large Evolving Datasets via Approximate Nearest Neighbor Search
2026-06-03	papers/2026/06/03/README.md	SF-SAE-QUANT-FIDELITY	2606.03002	arXiv:2606.03002v1	2026-06-02	2026-06-02T01:17:05Z	2026-06-04T19:39:22Z	cs.LG	2606.03002v2	2026-06-02T20:00:00-04:00	2026-06-03T08:00:00+08:00	2026-06-03	10.48550/arxiv.2606.03002	2026-06-03T02:11:42Z	2026-06-03T02:11:43Z	2026-06-03	2606	2026-06-03	yes	yes	owner_confirmed_by_datacite	no	retained	standard_complete	No Change — Existing Coverage	Perplexity Can Miss SAE Feature Damage Under Quantization
2026-06-03	papers/2026/06/03/README.md	SF-MUSE-AGENTIC-HARNESS	2606.03005	arXiv:2606.03005v1	2026-06-02	2026-06-02T01:24:30Z	2026-06-02T01:24:30Z	cs.CV	2606.03005v1	2026-06-02T20:00:00-04:00	2026-06-03T08:00:00+08:00	2026-06-03	10.48550/arxiv.2606.03005	2026-06-03T02:11:46Z	2026-06-03T02:11:47Z	2026-06-03	2606	2026-06-03	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	No Change — Existing Coverage	MUSE: A Unified Agentic Harness for MLLMs
2026-06-03	papers/2026/06/03/README.md	SF-MOSAIC-MOA-SCHEDULING	2606.03014	arXiv:2606.03014v1	2026-06-02	2026-06-02T01:40:33Z	2026-06-02T01:40:33Z	cs.LG	2606.03014v1	2026-06-02T20:00:00-04:00	2026-06-03T08:00:00+08:00	2026-06-03	10.48550/arxiv.2606.03014	2026-06-03T02:12:00Z	2026-06-03T02:12:03Z	2026-06-03	2606	2026-06-03	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	No Change — Existing Coverage	MOSAIC: Efficient Mixture-of-Agent Scheduling via Adaptive Aggregation and Inference Concurrency
2026-06-03	papers/2026/06/03/README.md	SF-SKILLGUARD	2606.03024	arXiv:2606.03024v1	2026-06-02	2026-06-02T02:01:53Z	2026-07-13T09:09:56Z	cs.CR	2606.03024v2	2026-06-02T20:00:00-04:00	2026-06-03T08:00:00+08:00	2026-06-03	10.48550/arxiv.2606.03024	2026-06-03T02:12:22Z	2026-06-03T02:12:22Z	2026-06-03	2606	2026-06-03	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	No Change — Existing Coverage	SkillGuard: A Permission-Centric Framework for Agent Skill Security
2026-06-03	papers/2026/06/03/README.md	SF-SPIKE-AWARE-CPU-RUNTIME	2606.03026	arXiv:2606.03026v1	2026-06-02	2026-06-02T02:03:37Z	2026-06-02T02:03:37Z	cs.NE	2606.03026v1	2026-06-02T20:00:00-04:00	2026-06-03T08:00:00+08:00	2026-06-03	10.48550/arxiv.2606.03026	2026-06-03T02:12:24Z	2026-06-03T02:12:25Z	2026-06-03	2606	2026-06-03	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	No Change — Existing Coverage	Spike-Aware C++ INT8 Inference for Sparse Spiking Language Models on Commodity CPUs
2026-06-03	papers/2026/06/03/README.md	SF-DELIBERATION-EVIDENCE-ATTRITION	2606.03032	arXiv:2606.03032v1	2026-06-02	2026-06-02T02:15:40Z	2026-06-02T02:15:40Z	cs.CL	2606.03032v1	2026-06-02T20:00:00-04:00	2026-06-03T08:00:00+08:00	2026-06-03	10.48550/arxiv.2606.03032	2026-06-03T02:12:41Z	2026-06-03T02:12:42Z	2026-06-03	2606	2026-06-03	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	Integrate	The Deliberative Illusion: Diagnosing Factual Attrition and Stance Homogenization in Multi-Agent LLM Deliberation
2026-06-03	papers/2026/06/03/README.md	SF-AGENT-CAPABILITY-TRUST-LAYER	2606.03034	arXiv:2606.03034v1	2026-06-02	2026-06-02T02:17:30Z	2026-06-02T02:17:30Z	cs.MA	2606.03034v1	2026-06-02T20:00:00-04:00	2026-06-03T08:00:00+08:00	2026-06-03	10.48550/arxiv.2606.03034	2026-06-03T02:12:44Z	2026-06-03T02:12:44Z	2026-06-03	2606	2026-06-03	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	No Change — Existing Coverage	Capability Advertisement as a Market for Lemons: A Trust Layer for Heterogeneous Agent Networks
2026-06-03	papers/2026/06/03/README.md	SF-JUDGE-SUBSPACE-ALIGNMENT	2606.03043	arXiv:2606.03043v1	2026-06-02	2026-06-02T02:26:18Z	2026-09-02T13:24:38Z	cs.CL	2606.03043v2	2026-06-02T20:00:00-04:00	2026-06-03T08:00:00+08:00	2026-06-03	10.48550/arxiv.2606.03043	2026-06-03T02:12:56Z	2026-06-03T02:12:56Z	2026-06-03	2606	2026-06-03	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	Integrate	The Geometry of LLM-as-Judge: Why Inter-LLM Consensus Is Not Human Alignment
2026-06-03	papers/2026/06/03/README.md	SF-TOOLGATE-PRECALL-CONTROL	2606.03054	arXiv:2606.03054v1	2026-06-02	2026-06-02T02:44:27Z	2026-06-02T02:44:27Z	cs.AI	2606.03054v1	2026-06-02T20:00:00-04:00	2026-06-03T08:00:00+08:00	2026-06-03	10.48550/arxiv.2606.03054	2026-06-03T02:13:23Z	2026-06-03T02:13:23Z	2026-06-03	2606	2026-06-03	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	No Change — Existing Coverage	ToolGate: Token-Efficient Pre-Call Control for Tool-Augmented Vision-Language Agents
2026-06-03	papers/2026/06/03/README.md	SF-SKILLDAG-TYPED-SKILL-STATE	2606.03056	arXiv:2606.03056v1	2026-06-02	2026-06-02T02:45:21Z	2026-07-02T14:01:29Z	cs.AI	2606.03056v2	2026-06-02T20:00:00-04:00	2026-06-03T08:00:00+08:00	2026-06-03	10.48550/arxiv.2606.03056	2026-06-03T02:13:25Z	2026-06-03T02:13:26Z	2026-06-03	2606	2026-06-03	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	No Change — Existing Coverage	SkillDAG: Self-Evolving Typed Skill Graphs for LLM Skill Selection at Scale
2026-06-03	papers/2026/06/03/README.md	SF-ASYMPO	2606.03070	arXiv:2606.03070v1	2026-06-02	2026-06-02T03:00:34Z	2026-06-23T05:24:51Z	cs.LG	2606.03070v3	2026-06-02T20:00:00-04:00	2026-06-03T08:00:00+08:00	2026-06-03	10.48550/arxiv.2606.03070	2026-06-03T02:13:44Z	2026-06-03T02:13:45Z	2026-06-03	2606	2026-06-03	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	Integrate	ASymPO: Asymmetric-Scale Policy Optimization for Asynchronous LLM Post-Training Without Behavior Information
2026-06-03	papers/2026/06/03/README.md	SF-LIBRA-AGENTIC-RL	2606.03077	arXiv:2606.03077v1	2026-06-02	2026-06-02T03:09:13Z	2026-06-10T06:28:18Z	cs.LG	2606.03077v2	2026-06-02T20:00:00-04:00	2026-06-03T08:00:00+08:00	2026-06-03	10.48550/arxiv.2606.03077	2026-06-03T02:13:57Z	2026-06-03T02:13:58Z	2026-06-03	2606	2026-06-03	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	Integrate	Libra: Efficient Resource Management for Agentic RL Post-Training
2026-06-03	papers/2026/06/03/README.md	SF-EVOTRAINER-HARNESS	2606.03108	arXiv:2606.03108v1	2026-06-02	2026-06-02T03:47:48Z	2026-06-12T06:15:55Z	cs.AI	2606.03108v2	2026-06-02T20:00:00-04:00	2026-06-03T08:00:00+08:00	2026-06-03	10.48550/arxiv.2606.03108	2026-06-03T02:14:54Z	2026-06-03T02:14:55Z	2026-06-03	2606	2026-06-03	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	No Change — Existing Coverage	EvoTrainer: Co-Evolving LLM Policies and Training Harnesses for Autonomous Agentic Reinforcement Learning
2026-06-03	papers/2026/06/03/README.md	SF-SPOQ-ORCHESTRATED-QUEUE	2606.03115	arXiv:2606.03115v1	2026-06-02	2026-06-02T03:59:56Z	2026-06-02T03:59:56Z	cs.SE	2606.03115v1	2026-06-02T20:00:00-04:00	2026-06-03T08:00:00+08:00	2026-06-03	10.48550/arxiv.2606.03115	2026-06-03T02:15:05Z	2026-06-03T02:15:06Z	2026-06-03	2606	2026-06-03	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	No Change — Existing Coverage	SPOQ: Specialist Orchestrated Queuing for Multi-Agent Software Engineering
2026-06-03	papers/2026/06/03/README.md	SF-AGENTIC-QUERY-OPT	2606.03152	arXiv:2606.03152v1	2026-06-02	2026-06-02T04:52:26Z	2026-06-02T04:52:26Z	cs.DB	2606.03152v1	2026-06-02T20:00:00-04:00	2026-06-03T08:00:00+08:00	2026-06-03	10.48550/arxiv.2606.03152	2026-06-03T02:16:32Z	2026-06-03T02:16:33Z	2026-06-03	2606	2026-06-03	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	No Change — Existing Coverage	Cost-Aware Optimization for Agentic Query Execution
2026-06-03	papers/2026/06/03/README.md	SF-OMNIDREAMS-CLOSED-LOOP	2606.03159	arXiv:2606.03159v1	2026-06-02	2026-06-02T05:11:05Z	2026-07-23T22:35:14Z	cs.CV	2606.03159v2	2026-06-02T20:00:00-04:00	2026-06-03T08:00:00+08:00	2026-06-03	10.48550/arxiv.2606.03159	2026-06-03T02:16:45Z	2026-06-03T02:16:47Z	2026-06-03	2606	2026-06-03	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	No Change — Existing Coverage	NVIDIA OmniDreams: Real-Time Generative World Model for Closed-Loop Autonomous Vehicle Simulation
2026-06-03	papers/2026/06/03/README.md	SF-OAN-TRUST-INFRA	2606.03161	arXiv:2606.03161v1	2026-06-02	2026-06-02T05:14:34Z	2026-08-31T12:57:55Z	cs.MA	2606.03161v4	2026-06-02T20:00:00-04:00	2026-06-03T08:00:00+08:00	2026-06-03	10.48550/arxiv.2606.03161	2026-06-03T02:16:53Z	2026-06-03T02:16:56Z	2026-06-03	2606	2026-06-03	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	No Change — Existing Coverage	OpenAgenet / OAN White Paper: Open Infrastructure for Trusted Agent Interconnection
2026-06-03	papers/2026/06/03/README.md	SF-DECA-DECENTRALIZED-FPFT	2606.03209	arXiv:2606.03209v1	2026-06-02	2026-06-02T06:08:31Z	2026-06-02T06:08:31Z	cs.LG	2606.03209v1	2026-06-02T20:00:00-04:00	2026-06-03T08:00:00+08:00	2026-06-03	10.48550/arxiv.2606.03209	2026-06-03T02:18:58Z	2026-06-03T02:19:00Z	2026-06-03	2606	2026-06-03	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	Integrate	DECA: Decentralizing Block-Wise Adam for Efficient LLM Full-Parameter Fine-Tuning on Non-IID Data
2026-06-03	papers/2026/06/03/README.md	SF-CONTAMINATION-AUDIT-RELIABILITY	2606.03305	arXiv:2606.03305v1	2026-06-02	2026-06-02T08:21:22Z	2026-07-01T19:01:29Z	cs.AI	2606.03305v2	2026-06-02T20:00:00-04:00	2026-06-03T08:00:00+08:00	2026-06-03	10.48550/arxiv.2606.03305	2026-06-03T02:24:05Z	2026-06-03T02:24:09Z	2026-06-03	2606	2026-06-03	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	Integrate	The Reliability Gap in Benchmark Auditing: Distribution Shift and Scale as Failure Modes of Contamination Detection
2026-06-03	papers/2026/06/03/README.md	SF-PROMPT-HARDENING-LIMITS	2606.03308	arXiv:2606.03308v1	2026-06-02	2026-06-02T08:22:14Z	2026-06-10T12:26:35Z	cs.CR	2606.03308v3	2026-06-02T20:00:00-04:00	2026-06-03T08:00:00+08:00	2026-06-03	10.48550/arxiv.2606.03308	2026-06-03T02:24:33Z	2026-06-03T02:24:37Z	2026-06-03	2606	2026-06-03	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	No Change — Existing Coverage	The Security Budget of Code-LLM Prompt Hardening: Provable Limits Under Pass-Only Acceptance
2026-06-03	papers/2026/06/03/README.md	SF-IMPLEMENT-KUBERNETES-POD-LEVEL-REMOTE-ATTESTATION-CONFIDENTIAL	2606.03323	arXiv:2606.03323v1	2026-06-02	2026-06-02T08:33:16Z	2026-06-03T03:01:48Z	cs.CR	2606.03323v2	2026-06-02T20:00:00-04:00	2026-06-03T08:00:00+08:00	2026-06-03	10.48550/arxiv.2606.03323	2026-06-03T02:26:37Z	2026-06-03T02:26:47Z	2026-06-03	2606	2026-06-03	yes	yes	owner_confirmed_by_datacite	no	retained	standard_complete	No Change — Existing Coverage	Implement Kubernetes Pod-Level Remote Attestation for Confidential Workloads on dstack
2026-06-03	papers/2026/06/03/README.md	SF-AI-MODEL-EXTRACTION-ATTACKS-BYPASSING-SINGLE-CLIENT-ASSUMPTIONS	2606.03381	arXiv:2606.03381v1	2026-06-02	2026-06-02T09:25:29Z	2026-06-02T09:25:29Z	cs.CR	2606.03381v1	2026-06-02T20:00:00-04:00	2026-06-03T08:00:00+08:00	2026-06-03	10.48550/arxiv.2606.03381	2026-06-03T02:51:10Z	2026-06-03T02:51:11Z	2026-06-03	2606	2026-06-03	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	Integrate	AI Model Extraction Attacks: Bypassing Single-Client Assumptions in Defenses
